update,mean_coopval,count,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
224,0.498373,10000,0,0,0,0,9997,3,0,0,0,0
225,0.498221,10000,0,0,0,0,9998,2,0,0,0,0
226,0.498213,10000,0,0,0,1,9998,1,0,0,0,0
227,0.498197,10000,0,0,0,1,9999,0,0,0,0,0
228,0.497978,10000,0,0,0,1,9997,2,0,0,0,0
229,0.498071,10000,0,0,0,1,9998,1,0,0,0,0
230,0.498102,10000,0,0,0,1,9997,2,0,0,0,0
231,0.498167,10000,0,0,0,1,9998,1,0,0,0,0
232,0.498093,10000,0,0,0,1,9998,1,0,0,0,0
233,0.49798,10000,0,0,0,1,9997,2,0,0,0,0
234,0.498053,10000,0,0,0,0,9996,4,0,0,0,0
235,0.498115,10000,0,0,0,0,9992,8,0,0,0,0
236,0.4982,10000,0,0,0,0,9991,9,0,0,0,0
237,0.498204,10000,0,0,0,0,9992,8,0,0,0,0
238,0.498145,10000,0,0,0,0,9993,7,0,0,0,0
239,0.498248,10000,0,0,0,0,9993,7,0,0,0,0
240,0.498484,10000,0,0,0,0,9993,7,0,0,0,0
241,0.498356,10000,0,0,0,0,9994,6,0,0,0,0
242,0.498419,10000,0,0,0,0,9995,5,0,0,0,0
243,0.498592,10000,0,0,0,0,9995,5,0,0,0,0
244,0.498722,10000,0,0,0,1,9991,8,0,0,0,0
245,0.498809,10000,0,0,0,0,9991,9,0,0,0,0
246,0.499008,10000,0,0,0,0,9988,12,0,0,0,0
247,0.499158,10000,0,0,0,0,9988,12,0,0,0,0
248,0.499046,10000,0,0,0,1,9988,11,0,0,0,0
249,0.49905,10000,0,0,0,1,9986,13,0,0,0,0
250,0.499055,10000,0,0,0,0,9987,13,0,0,0,0
251,0.499071,10000,0,0,0,1,9988,11,0,0,0,0
252,0.499077,10000,0,0,0,1,9985,14,0,0,0,0
253,0.499115,10000,0,0,0,1,9983,16,0,0,0,0
254,0.499066,10000,0,0,0,2,9986,12,0,0,0,0
255,0.499254,10000,0,0,0,0,9987,13,0,0,0,0
256,0.499222,10000,0,0,0,0,9985,15,0,0,0,0
257,0.499242,10000,0,0,0,0,9984,16,0,0,0,0
258,0.499249,10000,0,0,0,0,9981,19,0,0,0,0
259,0.499366,10000,0,0,0,0,9976,24,0,0,0,0
260,0.499366,10000,0,0,0,0,9977,23,0,0,0,0
261,0.499351,10000,0,0,0,0,9972,28,0,0,0,0
262,0.499518,10000,0,0,0,0,9967,33,0,0,0,0
263,0.499739,10000,0,0,0,0,9967,33,0,0,0,0
264,0.499686,10000,0,0,0,0,9966,34,0,0,0,0
265,0.499686,10000,0,0,0,0,9971,29,0,0,0,0
266,0.499492,10000,0,0,0,0,9973,27,0,0,0,0
267,0.499642,10000,0,0,0,0,9980,20,0,0,0,0
268,0.499824,10000,0,0,0,0,9974,26,0,0,0,0
269,0.499775,10000,0,0,0,0,9975,25,0,0,0,0
270,0.499591,10000,0,0,0,0,9976,24,0,0,0,0
271,0.499674,10000,0,0,0,0,9979,21,0,0,0,0
272,0.499772,10000,0,0,0,0,9977,23,0,0,0,0
273,0.499733,10000,0,0,0,0,9975,25,0,0,0,0
274,0.499665,10000,0,0,0,0,9976,24,0,0,0,0
275,0.499747,10000,0,0,0,0,9979,21,0,0,0,0
276,0.499709,10000,0,0,0,0,9978,22,0,0,0,0
277,0.499709,10000,0,0,0,0,9973,27,0,0,0,0
278,0.499679,10000,0,0,0,0,9979,21,0,0,0,0
279,0.499626,10000,0,0,0,0,9982,18,0,0,0,0
280,0.499506,10000,0,0,0,0,9985,15,0,0,0,0
281,0.499712,10000,0,0,0,0,9980,20,0,0,0,0
282,0.499947,10000,0,0,0,0,9977,23,0,0,0,0
283,0.500286,10000,0,0,0,0,9974,26,0,0,0,0
284,0.5003,10000,0,0,0,0,9970,30,0,0,0,0
285,0.500274,10000,0,0,0,0,9969,31,0,0,0,0
286,0.500345,10000,0,0,0,0,9969,31,0,0,0,0
287,0.500301,10000,0,0,0,0,9966,34,0,0,0,0
288,0.500355,10000,0,0,0,0,9967,33,0,0,0,0
289,0.500397,10000,0,0,0,0,9970,30,0,0,0,0
290,0.500425,10000,0,0,0,0,9970,30,0,0,0,0
291,0.50036,10000,0,0,0,0,9965,35,0,0,0,0
292,0.500158,10000,0,0,0,0,9958,42,0,0,0,0
293,0.500245,10000,0,0,0,0,9956,44,0,0,0,0
294,0.500275,10000,0,0,0,0,9959,41,0,0,0,0
295,0.500148,10000,0,0,0,0,9964,36,0,0,0,0
296,0.500127,10000,0,0,0,0,9971,29,0,0,0,0
297,0.500269,10000,0,0,0,0,9969,31,0,0,0,0
298,0.500321,10000,0,0,0,0,9967,33,0,0,0,0
299,0.500533,10000,0,0,0,0,9963,37,0,0,0,0
300,0.500544,10000,0,0,0,0,9965,35,0,0,0,0
301,0.50061,10000,0,0,0,0,9972,28,0,0,0,0
302,0.50055,10000,0,0,0,0,9962,38,0,0,0,0
303,0.500515,10000,0,0,0,0,9958,42,0,0,0,0
304,0.500528,10000,0,0,0,0,9961,39,0,0,0,0
305,0.500615,10000,0,0,0,0,9952,48,0,0,0,0
306,0.500553,10000,0,0,0,0,9956,44,0,0,0,0
307,0.50065,10000,0,0,0,0,9954,46,0,0,0,0
308,0.500592,10000,0,0,0,0,9950,50,0,0,0,0
309,0.50067,10000,0,0,0,0,9953,47,0,0,0,0
310,0.500861,10000,0,0,0,0,9945,55,0,0,0,0
311,0.500722,10000,0,0,0,0,9940,60,0,0,0,0
312,0.500423,10000,0,0,0,0,9939,61,0,0,0,0
313,0.500295,10000,0,0,0,0,9943,57,0,0,0,0
314,0.500313,10000,0,0,0,1,9945,54,0,0,0,0
315,0.5004,10000,0,0,0,1,9941,58,0,0,0,0
316,0.500537,10000,0,0,0,0,9937,63,0,0,0,0
317,0.500425,10000,0,0,0,1,9941,58,0,0,0,0
318,0.500419,10000,0,0,0,3,9945,52,0,0,0,0
319,0.500398,10000,0,0,0,4,9951,45,0,0,0,0
320,0.500549,10000,0,0,0,5,9951,44,0,0,0,0
321,0.500526,10000,0,0,0,6,9948,46,0,0,0,0
322,0.500456,10000,0,0,0,8,9947,45,0,0,0,0
323,0.500545,10000,0,0,0,8,9948,44,0,0,0,0
324,0.500584,10000,0,0,0,9,9954,37,0,0,0,0
325,0.500568,10000,0,0,0,7,9949,44,0,0,0,0
326,0.500683,10000,0,0,0,7,9952,41,0,0,0,0
327,0.50078,10000,0,0,0,6,9951,43,0,0,0,0
328,0.500748,10000,0,0,0,8,9948,44,0,0,0,0
329,0.5008,10000,0,0,0,12,9943,45,0,0,0,0
330,0.500776,10000,0,0,0,13,9943,44,0,0,0,0
331,0.500832,10000,0,0,0,17,9937,46,0,0,0,0
332,0.500797,10000,0,0,0,17,9933,50,0,0,0,0
333,0.500797,10000,0,0,0,16,9927,57,0,0,0,0
334,0.500859,10000,0,0,0,15,9920,65,0,0,0,0
335,0.500749,10000,0,0,0,14,9922,64,0,0,0,0
336,0.500517,10000,0,0,0,19,9919,62,0,0,0,0
337,0.500649,10000,0,0,0,19,9904,77,0,0,0,0
338,0.500638,10000,0,0,0,20,9904,76,0,0,0,0
339,0.500746,10000,0,0,0,23,9899,78,0,0,0,0
340,0.500598,10000,0,0,0,22,9905,73,0,0,0,0
341,0.500549,10000,0,0,0,23,9908,69,0,0,0,0
342,0.500422,10000,0,0,0,22,9907,71,0,0,0,0
343,0.500398,10000,0,0,0,20,9898,82,0,0,0,0
344,0.500397,10000,0,0,0,21,9904,75,0,0,0,0
345,0.500256,10000,0,0,0,24,9905,71,0,0,0,0
346,0.500154,10000,0,0,0,24,9906,70,0,0,0,0
347,0.500335,10000,0,0,0,20,9898,82,0,0,0,0
348,0.500261,10000,0,0,0,18,9906,76,0,0,0,0
349,0.500378,10000,0,0,0,16,9896,88,0,0,0,0
350,0.500423,10000,0,0,0,18,9889,93,0,0,0,0
351,0.500357,10000,0,0,0,17,9897,86,0,0,0,0
352,0.500385,10000,0,0,0,20,9891,89,0,0,0,0
353,0.500398,10000,0,0,0,21,9890,89,0,0,0,0
354,0.500319,10000,0,0,0,18,9893,89,0,0,0,0
355,0.500213,10000,0,0,0,17,9896,87,0,0,0,0
356,0.500132,10000,0,0,0,16,9888,96,0,0,0,0
357,0.500063,10000,0,0,0,21,9883,96,0,0,0,0
