generation,genome,fitness
68,1.37701,2.03663
68,1.74415,-2.01658
68,1.37701,2.03663
68,1.37701,2.03663
68,1.37701,2.03663
68,1.37701,2.03663
68,1.37701,2.03663
68,1.37701,2.03663
68,1.37701,2.03663
68,1.90235,-1.03062
68,1.37701,2.03663
68,1.37701,2.03663
68,1.54446,0.443999
68,1.37701,2.03663
68,1.37701,2.03663
68,1.37701,2.03663
68,1.37701,2.03663
68,1.37701,2.03663
68,1.37701,2.03663
68,1.37701,2.03663
68,2.33756,-0.294428
68,1.37701,2.03663
68,1.37701,2.03663
69,2.11045,0.503347
69,1.31041,1.75223
69,1.06121,-0.479527
69,1.31041,1.75223
69,1.37701,2.03663
69,1.65788,-1.35025
69,1.37701,2.03663
69,1.37701,2.03663
69,1.37701,2.03663
69,1.37701,2.03663
69,1.37701,2.03663
69,1.37701,2.03663
69,1.37701,2.03663
69,0.660533,-0.236326
69,1.37701,2.03663
69,1.52683,0.730285
69,1.37701,2.03663
69,1.37701,2.03663
69,1.37701,2.03663
69,1.37701,2.03663
69,0.507017,-0.862576
69,1.37701,2.03663
69,1.37701,2.03663
69,1.37701,2.03663
69,0.893695,0.022589
69,0.394804,-0.236708
69,1.37701,2.03663
69,1.88505,-1.22872
69,1.37701,2.03663
69,1.37701,2.03663
69,1.37701,2.03663
69,1.37701,2.03663
69,1.37701,2.03663
69,1.37701,2.03663
69,1.04615,-0.500861
69,0.72092,0.113632
69,0.40103,-0.294476
69,0.466593,-0.753104
69,0.705366,0.0354126
69,1.37701,2.03663
69,1.37701,2.03663
69,1.37701,2.03663
69,1.37701,2.03663
69,1.37701,2.03663
69,1.37701,2.03663
69,1.37701,2.03663
69,1.37701,2.03663
69,1.37701,2.03663
69,1.37701,2.03663
69,0.741495,0.198345
70,1.37701,2.03663
70,1.61478,-0.730447
70,1.37701,2.03663
70,1.37701,2.03663
70,1.37701,2.03663
70,1.37701,2.03663
70,1.37701,2.03663
70,1.37701,2.03663
70,1.37701,2.03663
70,1.37701,2.03663
70,1.37701,2.03663
70,1.37701,2.03663
70,1.37701,2.03663
70,1.37701,2.03663
70,2.34909,-0.29622
70,2.27992,-0.16308
70,1.37701,2.03663
70,1.37701,2.03663
70,1.37701,2.03663
70,1.37701,2.03663
70,1.14305,-0.0228611
70,1.37701,2.03663
70,1.37701,2.03663
70,1.37701,2.03663
70,1.37701,2.03663
70,1.37701,2.03663
70,0.896686,0.00798168
70,1.37701,2.03663
70,1.37701,2.03663
70,1.37701,2.03663
70,1.37701,2.03663
70,2.35134,-0.295535
70,1.37701,2.03663
70,1.37701,2.03663
70,2.14146,0.454797
70,0.658648,-0.248604
70,1.37701,2.03663
70,1.37701,2.03663
70,1.37701,2.03663
70,1.37701,2.03663
70,1.8098,-1.89672
70,1.31041,1.75223
70,2.32174,-0.277823
70,1.37701,2.03663
70,1.52683,0.730285
70,1.37701,2.03663
70,1.37701,2.03663
70,1.37701,2.03663
70,1.37701,2.03663
70,1.37701,2.03663
71,1.28893,1.56627
71,1.37701,2.03663
71,1.37701,2.03663
71,1.37701,2.03663
71,1.37701,2.03663
71,1.88266,-1.25539
71,1.37701,2.03663
71,1.37701,2.03663
71,1.37701,2.03663
71,0.982471,-0.39967
71,1.37701,2.03663
71,0.683072,-0.0932941
71,1.37701,2.03663
71,0.625761,-0.461932
71,1.37701,2.03663
71,1.37701,2.03663
71,1.37701,2.03663
71,1.37701,2.03663
71,1.37701,2.03663
71,2.06196,0.426676
71,1.37701,2.03663
71,1.37701,2.03663
71,1.37701,2.03663
71,1.37701,2.03663
71,1.37701,2.03663
71,1.37701,2.03663
71,1.37701,2.03663
71,1.37701,2.03663
71,1.61368,-0.713112
71,1.37701,2.03663
71,2.07891,0.476408
71,0.866982,0.142277
71,1.37701,2.03663
71,2.02558,0.235294
71,1.37701,2.03663
71,1.37701,2.03663
71,1.37701,2.03663
71,1.37701,2.03663
71,1.23762,1.01176
71,1.37701,2.03663
71,1.37701,2.03663
71,1.37701,2.03663
71,1.37701,2.03663
71,0.947697,-0.250112
71,1.37701,2.03663
71,1.01622,-0.48844
71,1.37701,2.03663
71,1.37701,2.03663
71,1.37701,2.03663
71,1.37701,2.03663
72,0.516113,-0.867396
72,1.37701,2.03663
72,1.37701,2.03663
72,1.37701,2.03663
72,1.37701,2.03663
72,1.37701,2.03663
72,1.37701,2.03663
72,1.37701,2.03663
72,1.37701,2.03663
72,1.37701,2.03663
72,1.37701,2.03663
72,1.37701,2.03663
72,1.55174,0.322572
72,1.37701,2.03663
72,0.47205,-0.776252
72,1.37701,2.03663
72,1.37701,2.03663
72,1.57935,-0.145227
72,1.37701,2.03663
72,1.37701,2.03663
72,1.37701,2.03663
72,1.37701,2.03663
72,1.37701,2.03663
72,1.37701,2.03663
72,1.37701,2.03663
72,2.26576,-0.105187
72,1.37701,2.03663
72,1.37701,2.03663
72,1.37701,2.03663
72,1.37701,2.03663
72,1.37701,2.03663
72,1.37701,2.03663
72,1.37701,2.03663
72,1.48716,1.30622
72,1.24208,1.06366
72,2.26475,-0.100763
72,1.44846,1.73032
72,1.37701,2.03663
72,1.37701,2.03663
72,0.812536,0.287498
72,1.37701,2.03663
72,1.37701,2.03663
72,1.37701,2.03663
72,0.765713,0.265991
72,2.37481,-0.268119
72,1.37701,2.03663
72,1.37701,2.03663
72,0.689101,-0.0569002
72,1.37701,2.03663
72,1.37701,2.03663
73,1.37701,2.03663
73,1.37701,2.03663
73,1.37701,2.03663
73,1.37701,2.03663
73,1.37701,2.03663
73,1.37701,2.03663
73,1.37701,2.03663
73,1.37701,2.03663
73,1.37701,2.03663
73,1.37701,2.03663
73,1.37701,2.03663
73,1.37701,2.03663
73,1.37701,2.03663
73,0.697116,-0.0102314
73,1.37701,2.03663
73,1.4685,1.53063
73,1.37701,2.03663
73,1.37701,2.03663
73,0.687108,-0.0688172
73,1.93205,-0.681316
73,1.26596,1.33235
73,1.37701,2.03663
73,1.37701,2.03663
73,2.35354,-0.294535
73,1.82211,-1.81899
73,1.37701,2.03663
73,1.55174,0.322572
73,1.37701,2.03663
73,1.37701,2.03663
73,1.37701,2.03663
73,1.37701,2.03663
73,1.53883,0.536723
73,1.37701,2.03663
73,0.854872,0.187897
73,1.37701,2.03663
73,1.37701,2.03663
73,1.37701,2.03663
73,1.37701,2.03663
73,2.11443,0.501008
73,1.37701,2.03663
73,1.37701,2.03663
73,1.37701,2.03663
73,1.37701,2.03663
73,1.37701,2.03663
73,1.37701,2.03663
73,1.37701,2.03663
73,0.974472,-0.369404
73,1.37701,2.03663
73,1.37701,2.03663
73,1.37701,2.03663
74,1.37701,2.03663
74,1.82554,-1.79464
74,1.37701,2.03663
74,1.37701,2.03663
74,1.37701,2.03663
74,1.37701,2.03663
74,1.37701,2.03663
74,1.37701,2.03663
74,1.37701,2.03663
74,2.1472,0.438797
74,1.37701,2.03663
74,1.37701,2.03663
74,1.37701,2.03663
74,1.04002,-0.50408
74,1.74158,-2.01021
74,1.37701,2.03663
74,0.612996,-0.540441
74,1.37701,2.03663
74,1.37701,2.03663
74,1.37701,2.03663
74,1.53883,0.536723
74,1.37701,2.03663
74,1.37701,2.03663
74,1.31509,1.78762
74,1.37701,2.03663
74,1.37701,2.03663
74,0.673729,-0.151488
74,1.37701,2.03663
74,2.11774,0.498144
74,1.70394,-1.81849
74,1.37701,2.03663
74,1.37701,2.03663
74,1.37701,2.03663
74,1.37701,2.03663
74,1.37701,2.03663
74,1.37701,2.03663
74,1.37701,2.03663
74,1.37701,2.03663
74,1.37701,2.03663
74,2.11443,0.501008
74,1.37701,2.03663
74,1.37701,2.03663
74,1.37701,2.03663
74,1.37701,2.03663
74,1.37701,2.03663
74,1.37701,2.03663
74,1.37701,2.03663
74,1.37701,2.03663
74,1.37701,2.03663
74,1.37701,2.03663
75,1.37701,2.03663
75,1.37701,2.03663
75,1.37701,2.03663
75,2.32256,-0.279069
75,1.37701,2.03663
75,1.37701,2.03663
75,1.37701,2.03663
75,1.37701,2.03663
75,1.37701,2.03663
75,1.37701,2.03663
75,1.37701,2.03663
75,1.37701,2.03663
75,1.37701,2.03663
75,1.37701,2.03663
75,1.37701,2.03663
75,1.51616,0.895965
75,1.37701,2.03663
75,1.37701,2.03663
75,1.37701,2.03663
75,1.48364,1.35115
75,1.37701,2.03663
75,2.18974,0.270076
75,1.54557,0.42564
75,2.34256,-0.296291
75,1.37701,2.03663
75,1.37701,2.03663
75,1.37701,2.03663
75,1.37701,2.03663
75,0.460709,-0.725293
75,1.0583,-0.485164
75,1.37701,2.03663
75,2.09235,0.498059
75,1.37701,2.03663
75,0.428946,-0.526952
75,1.37701,2.03663
75,1.37701,2.03663
75,1.37701,2.03663
75,1.37701,2.03663
75,0.762868,0.259979
75,1.37701,2.03663
75,1.85463,-1.54758
75,1.37701,2.03663
75,2.28726,-0.189758
75,2.02751,0.24826
75,0.672142,-0.161557
75,1.37701,2.03663
75,1.37701,2.03663
75,1.37701,2.03663
75,1.37701,2.03663
75,1.37701,2.03663
76,1.37701,2.03663
76,1.37701,2.03663
76,1.37701,2.03663
76,1.37701,2.03663
76,1.37701,2.03663
76,0.945273,-0.238289
76,1.37701,2.03663
76,1.45605,1.66004
76,0.989132,-0.422478
76,1.37701,2.03663
76,1.37701,2.03663
76,1.37701,2.03663
76,1.37701,2.03663
76,2.05676,0.406351
76,1.37701,2.03663
76,1.93278,-0.672678
76,1.37701,2.03663
76,1.37701,2.03663
76,1.37701,2.03663
76,1.37701,2.03663
76,1.37701,2.03663
76,1.37701,2.03663
76,1.49606,1.18753
76,1.37701,2.03663
76,1.04008,-0.504064
76,1.43243,1.85588
76,1.37701,2.03663
76,1.37701,2.03663
76,0.541245,-0.844423
76,1.37701,2.03663
76,1.37701,2.03663
76,1.81722,-1.85167
76,1.21511,0.746728
76,1.37701,2.03663
76,1.6623,-1.40509
76,1.37701,2.03663
76,1.37701,2.03663
76,1.37701,2.03663
76,0.385155,-0.143803
76,1.93438,-0.653968
76,1.37701,2.03663
76,0.846379,0.215823
76,1.37701,2.03663
76,1.37701,2.03663
76,1.37701,2.03663
76,1.25469,1.20795
76,1.37701,2.03663
76,1.37701,2.03663
76,1.5991,-0.476537
76,1.37701,2.03663
77,1.37701,2.03663
77,0.694058,-0.0277862
77,2.36307,-0.28644
77,1.37701,2.03663
77,1.30671,1.72294
77,1.37701,2.03663
77,1.37701,2.03663
77,1.37701,2.03663
77,1.37701,2.03663
77,1.37701,2.03663
77,2.02695,0.244502
77,1.37701,2.03663
77,1.37701,2.03663
77,1.37701,2.03663
77,1.37701,2.03663
77,1.37701,2.03663
77,0.555335,-0.809743
77,1.37701,2.03663
77,1.37701,2.03663
77,1.37701,2.03663
77,1.37701,2.03663
77,1.67269,-1.52616
77,1.37701,2.03663
77,0.945273,-0.238289
77,1.37701,2.03663
77,1.37701,2.03663
77,1.37701,2.03663
77,1.03914,-0.504289
77,2.37369,-0.270265
77,1.37701,2.03663
77,1.37701,2.03663
77,2.18975,0.270003
77,1.37701,2.03663
77,1.37701,2.03663
77,1.37701,2.03663
77,1.37701,2.03663
77,1.37701,2.03663
77,1.37701,2.03663
77,1.37701,2.03663
77,1.37701,2.03663
77,1.37701,2.03663
77,2.24534,-0.0101269
77,1.25469,1.20795
77,1.37701,2.03663
77,1.37701,2.03663
77,0.611181,-0.55124
77,1.37701,2.03663
77,1.33708,1.92525
77,1.37701,2.03663
77,1.37701,2.03663
78,1.37701,2.03663
78,1.37701,2.03663
78,1.834,-1.73
78,1.37701,2.03663
78,1.37701,2.03663
78,1.37701,2.03663
78,1.37701,2.03663
78,0.514432,-0.867045
78,1.37701,2.03663
78,1.37701,2.03663
78,0.400358,-0.288324
78,0.992604,-0.433426
78,1.37701,2.03663
78,1.37701,2.03663
78,2.35623,-0.29287
78,0.455562,-0.698579
78,1.37701,2.03663
78,1.37701,2.03663
78,1.37701,2.03663
78,0.954186,-0.281076
78,1.37701,2.03663
78,1.37701,2.03663
78,1.39287,2.02577
78,1.8523,-1.56976
78,2.12167,0.493676
78,1.4771,1.43158
78,1.37701,2.03663
78,1.37701,2.03663
78,1.37701,2.03663
78,1.37701,2.03663
78,1.37701,2.03663
78,1.37701,2.03663
78,2.32087,-0.276448
78,1.37701,2.03663
78,1.37701,2.03663
78,1.37701,2.03663
78,1.37701,2.03663
78,1.37701,2.03663
78,1.37701,2.03663
78,1.37701,2.03663
78,0.524432,-0.86558
78,1.16409,0.177446
78,0.545879,-0.834654
78,1.37701,2.03663
78,1.25469,1.20795
78,1.37701,2.03663
78,1.37701,2.03663
78,1.37701,2.03663
78,1.37701,2.03663
78,1.37701,2.03663
79,1.37701,2.03663
79,1.37701,2.03663
79,1.37701,2.03663
79,1.37701,2.03663
79,1.20979,0.684186
79,2.32087,-0.276448
79,1.62476,-0.885816
79,1.37701,2.03663
79,1.37701,2.03663
79,1.37701,2.03663
79,1.37701,2.03663
79,1.26956,1.37098
79,1.37701,2.03663
79,1.37701,2.03663
79,1.37701,2.03663
79,1.37701,2.03663
79,1.37701,2.03663
79,1.37701,2.03663
79,1.37701,2.03663
79,1.01124,-0.479876
79,1.37701,2.03663
79,1.37701,2.03663
79,0.722966,0.123071
79,1.37701,2.03663
79,1.37701,2.03663
79,1.37701,2.03663
79,0.999175,-0.452258
79,1.37701,2.03663
79,1.37701,2.03663
79,2.30767,-0.24996
79,1.37701,2.03663
79,1.37701,2.03663
79,1.37701,2.03663
79,1.37701,2.03663
79,1.37701,2.03663
79,1.37701,2.03663
79,1.37701,2.03663
79,1.37701,2.03663
79,0.945463,-0.23922
79,1.37701,2.03663
79,1.37701,2.03663
79,2.18702,0.282879
79,1.37701,2.03663
79,1.37701,2.03663
79,1.47906,1.40785
79,1.37701,2.03663
79,1.37701,2.03663
79,1.37701,2.03663
79,1.39028,2.02978
79,1.26872,1.36203
80,1.37701,2.03663
80,1.80145,-1.94041
80,1.37701,2.03663
80,1.37701,2.03663
80,1.37701,2.03663
80,1.37701,2.03663
80,1.37701,2.03663
80,1.37701,2.03663
80,2.34959,-0.296097
80,1.37701,2.03663
80,2.01609,0.167075
80,1.37701,2.03663
80,0.847478,0.212413
80,1.37701,2.03663
80,1.37701,2.03663
80,1.41367,1.96182
80,1.37701,2.03663
80,1.37701,2.03663
80,1.21601,0.75732
80,1.37701,2.03663
80,1.37701,2.03663
80,1.37701,2.03663
80,1.37701,2.03663
80,1.37701,2.03663
80,1.37701,2.03663
80,0.857963,0.176872
80,1.37701,2.03663
80,2.01701,0.174002
80,1.37701,2.03663
80,1.37701,2.03663
80,1.37701,2.03663
80,1.37701,2.03663
80,1.37701,2.03663
80,1.37701,2.03663
80,1.37701,2.03663
80,1.37701,2.03663
80,1.37701,2.03663
80,1.37701,2.03663
80,1.37701,2.03663
80,0.527569,-0.863382
80,1.37701,2.03663
80,1.37701,2.03663
80,0.904558,-0.0312402
80,1.27274,1.40457
80,1.37701,2.03663
80,1.37701,2.03663
80,1.37701,2.03663
80,1.37701,2.03663
80,1.37701,2.03663
80,1.37701,2.03663
81,2.03551,0.298728
81,1.37701,2.03663
81,0.501677,-0.85638
81,1.37701,2.03663
81,1.37701,2.03663
81,1.37701,2.03663
81,1.37701,2.03663
81,1.37701,2.03663
81,1.37701,2.03663
81,1.95348,-0.434847
81,1.37701,2.03663
81,2.17461,0.338531
81,1.37701,2.03663
81,1.37701,2.03663
81,1.37701,2.03663
81,1.37701,2.03663
81,1.39053,2.02942
81,1.37701,2.03663
81,1.37701,2.03663
81,0.822805,0.272964
81,1.37701,2.03663
81,1.07465,-0.44393
81,1.39442,2.02296
81,1.37701,2.03663
81,1.37701,2.03663
81,1.37701,2.03663
81,1.37701,2.03663
81,1.37701,2.03663
81,1.37701,2.03663
81,1.37701,2.03663
81,2.33392,-0.292041
81,1.37701,2.03663
81,1.37701,2.03663
81,1.37701,2.03663
81,1.37701,2.03663
81,1.37701,2.03663
81,1.37701,2.03663
81,1.37701,2.03663
81,1.37701,2.03663
81,1.37701,2.03663
81,1.37701,2.03663
81,1.37701,2.03663
81,1.37701,2.03663
81,1.37701,2.03663
81,1.37701,2.03663
81,0.635686,-0.398509
81,0.926468,-0.143455
81,1.37701,2.03663
81,1.05378,-0.492469
81,1.07799,-0.432633
82,1.37701,2.03663
82,1.68282,-1.63322
82,1.37701,2.03663
82,1.37701,2.03663
82,2.10843,0.504064
82,1.39053,2.02942
82,1.96068,-0.355092
82,1.37701,2.03663
82,1.37701,2.03663
82,1.37701,2.03663
82,1.76643,-2.0358
82,1.37701,2.03663
82,1.37701,2.03663
82,1.37701,2.03663
82,1.37701,2.03663
82,1.44586,1.75283
82,0.530983,-0.860064
82,1.37701,2.03663
82,1.37701,2.03663
82,1.37701,2.03663
82,1.44583,1.75307
82,1.37701,2.03663
82,1.32565,1.85981
82,1.37701,2.03663
82,1.37701,2.03663
82,1.37701,2.03663
82,1.37701,2.03663
82,0.673736,-0.151447
82,1.37701,2.03663
82,1.37701,2.03663
82,1.37701,2.03663
82,1.37701,2.03663
82,1.37701,2.03663
82,1.37701,2.03663
82,1.37701,2.03663
82,1.37701,2.03663
82,1.37701,2.03663
82,0.8935,0.0235388
82,1.37701,2.03663
82,1.37701,2.03663
82,1.37701,2.03663
82,1.37701,2.03663
82,1.37701,2.03663
82,1.37701,2.03663
82,1.71243,-1.87761
82,1.37969,2.03708
82,1.37701,2.03663
82,2.04492,0.351246
82,1.37701,2.03663
82,1.36273,2.01895
83,2.23082,0.0628227
83,1.37701,2.03663
83,1.37701,2.03663
83,1.37701,2.03663
83,1.37701,2.03663
83,0.619399,-0.50158
83,1.37701,2.03663
83,1.52943,0.688921
83,1.37701,2.03663
83,1.37701,2.03663
83,1.37701,2.03663
83,1.37701,2.03663
83,1.38987,2.03033
83,1.37969,2.03708
83,1.31383,1.77831
83,1.37701,2.03663
83,1.37701,2.03663
83,1.37701,2.03663
83,1.37701,2.03663
83,1.37701,2.03663
83,1.20743,0.656495
83,1.37969,2.03708
83,0.913888,-0.0787456
83,1.37701,2.03663
83,2.2564,-0.0629957
83,1.37701,2.03663
83,1.37701,2.03663
83,1.37701,2.03663
83,1.61533,-0.739253
83,1.37701,2.03663
83,1.92016,-0.8213
83,1.37969,2.03708
83,1.37701,2.03663
83,1.37701,2.03663
83,1.37701,2.03663
83,1.37701,2.03663
83,1.37701,2.03663
83,1.37701,2.03663
83,1.37701,2.03663
83,0.900501,-0.0109011
83,1.37701,2.03663
83,1.37701,2.03663
83,1.37701,2.03663
83,1.37701,2.03663
83,1.37701,2.03663
83,1.37701,2.03663
83,1.37701,2.03663
83,1.37701,2.03663
83,1.37701,2.03663
83,1.37701,2.03663
84,1.37701,2.03663
84,1.37701,2.03663
84,1.26023,1.26972
84,1.37701,2.03663
84,2.04474,0.350316
84,0.62907,-0.440965
84,1.37701,2.03663
84,1.37701,2.03663
84,1.37701,2.03663
84,1.37701,2.03663
84,2.36635,-0.282248
84,0.910285,-0.0603057
84,1.37701,2.03663
84,1.37701,2.03663
84,1.37701,2.03663
84,2.11464,0.500851
84,1.37969,2.03708
84,1.37701,2.03663
84,1.26854,1.36012
84,1.37701,2.03663
84,2.21136,0.162747
84,1.37701,2.03663
84,1.37969,2.03708
84,1.37701,2.03663
84,1.37701,2.03663
84,1.37701,2.03663
84,1.37701,2.03663
84,1.56029,0.178436
84,1.37969,2.03708
84,1.37701,2.03663
84,1.37701,2.03663
84,1.37701,2.03663
84,1.558,0.217105
84,1.37701,2.03663
84,1.12315,-0.184621
84,0.597697,-0.627814
84,1.37701,2.03663
84,1.37701,2.03663
84,1.37701,2.03663
84,1.37701,2.03663
84,1.31047,1.75273
84,1.12523,-0.169147
84,1.37701,2.03663
84,1.37701,2.03663
84,1.37701,2.03663
84,1.37701,2.03663
84,1.37701,2.03663
84,0.484859,-0.820401
84,0.588658,-0.674913
84,1.37969,2.03708
85,1.37701,2.03663
85,1.37701,2.03663
85,1.37701,2.03663
85,0.98879,-0.421364
85,1.37701,2.03663
85,1.19133,0.471105
85,1.59829,-0.463234
85,1.37969,2.03708
85,0.745369,0.21161
85,1.81088,-1.89054
85,2.05178,0.384694
85,1.07239,-0.451035
85,1.37701,2.03663
85,1.37701,2.03663
85,1.37701,2.03663
85,1.37701,2.03663
85,1.37701,2.03663
85,1.37969,2.03708
85,1.37701,2.03663
85,1.37701,2.03663
85,1.18638,0.415502
85,1.37969,2.03708
85,1.37701,2.03663
85,1.37701,2.03663
85,2.30144,-0.233941
85,1.37701,2.03663
85,1.37701,2.03663
85,1.24569,1.10544
85,1.37701,2.03663
85,1.37701,2.03663
85,1.37969,2.03708
85,0.848953,0.207738
85,1.37701,2.03663
85,1.37701,2.03663
85,1.37701,2.03663
85,1.59695,-0.440927
85,1.37701,2.03663
85,1.37969,2.03708
85,1.37701,2.03663
85,1.4886,1.28746
85,1.37701,2.03663
85,1.37701,2.03663
85,1.37701,2.03663
85,1.37701,2.03663
85,1.37701,2.03663
85,1.37701,2.03663
85,1.37701,2.03663
85,1.37701,2.03663
85,0.870986,0.125851
85,1.37969,2.03708
86,1.37701,2.03663
86,1.37701,2.03663
86,2.14086,0.456334
86,1.37969,2.03708
86,1.20587,0.63828
86,1.37701,2.03663
86,1.37701,2.03663
86,1.37701,2.03663
86,0.453876,-0.689354
86,1.37701,2.03663
86,1.01053,-0.478504
86,1.37701,2.03663
86,1.37701,2.03663
86,1.37969,2.03708
86,1.37701,2.03663
86,1.37969,2.03708
86,1.37969,2.03708
86,1.37969,2.03708
86,1.37701,2.03663
86,1.48379,1.34925
86,1.37701,2.03663
86,1.37701,2.03663
86,1.37969,2.03708
86,1.37701,2.03663
86,2.03624,0.303125
86,1.37701,2.03663
86,0.522417,-0.866558
86,1.37701,2.03663
86,1.37701,2.03663
86,1.37701,2.03663
86,1.37701,2.03663
86,0.708401,0.0515233
86,1.37701,2.03663
86,1.37701,2.03663
86,1.37969,2.03708
86,1.37969,2.03708
86,1.37701,2.03663
86,1.37969,2.03708
86,1.37701,2.03663
86,1.37701,2.03663
86,1.37701,2.03663
86,1.72348,-1.94084
86,1.37969,2.03708
86,1.82761,-1.77947
86,1.37701,2.03663
86,1.37701,2.03663
86,1.37701,2.03663
86,1.37969,2.03708
86,1.37701,2.03663
86,1.37969,2.03708
87,1.51914,0.850454
87,1.37969,2.03708
87,2.12437,0.48995
87,1.37969,2.03708
87,1.13013,-0.131256
87,1.20587,0.63828
87,0.621076,-0.491217
87,1.01053,-0.478504
87,1.37701,2.03663
87,1.37701,2.03663
87,1.37701,2.03663
87,2.01487,0.15779
87,1.37701,2.03663
87,1.31067,1.75423
87,1.1715,0.253995
87,1.37701,2.03663
87,1.37969,2.03708
87,1.37701,2.03663
87,1.37701,2.03663
87,1.37969,2.03708
87,1.37969,2.03708
87,1.37701,2.03663
87,1.37969,2.03708
87,1.37701,2.03663
87,2.26803,-0.114966
87,1.37701,2.03663
87,1.37701,2.03663
87,1.37701,2.03663
87,1.97098,-0.244671
87,2.21946,0.12117
87,1.37701,2.03663
87,1.37969,2.03708
87,1.37701,2.03663
87,1.37701,2.03663
87,1.37701,2.03663
87,1.37701,2.03663
87,1.37969,2.03708
87,1.37969,2.03708
87,2.28376,-0.177357
87,1.37701,2.03663
87,1.37969,2.03708
87,1.37969,2.03708
87,1.37969,2.03708
87,1.96321,-0.327528
87,1.37969,2.03708
87,1.37969,2.03708
87,0.51113,-0.865645
87,1.37969,2.03708
87,1.37701,2.03663
87,1.37969,2.03708
88,1.37701,2.03663
88,1.37701,2.03663
88,1.37969,2.03708
88,0.672766,-0.157591
88,1.37969,2.03708
88,1.37969,2.03708
88,1.37969,2.03708
88,1.37969,2.03708
88,1.37969,2.03708
88,1.37701,2.03663
88,2.09767,0.502391
88,2.31185,-0.259478
88,0.794856,0.296574
88,1.37701,2.03663
88,1.37701,2.03663
88,1.37969,2.03708
88,1.37969,2.03708
88,1.37969,2.03708
88,1.37969,2.03708
88,1.37969,2.03708
88,1.37969,2.03708
88,1.79353,-1.97476
88,1.37969,2.03708
88,1.37969,2.03708
88,1.37701,2.03663
88,1.37969,2.03708
88,2.20421,0.199044
88,1.14357,-0.018306
88,1.37969,2.03708
88,0.487087,-0.826608
88,0.861396,0.164115
88,1.37701,2.03663
88,1.37969,2.03708
88,1.16217,0.157997
88,0.891903,0.0312538
88,1.90954,-0.946526
88,0.93718,-0.198034
88,1.37969,2.03708
88,1.37969,2.03708
88,1.37969,2.03708
88,1.76986,-2.03309
88,1.37969,2.03708
88,1.37969,2.03708
88,1.37969,2.03708
88,1.37969,2.03708
88,1.37969,2.03708
88,1.37969,2.03708
88,0.604808,-0.588278
88,1.37969,2.03708
88,1.75689,-2.03543
89,1.37969,2.03708
89,1.37969,2.03708
89,1.92938,-0.712644
89,0.794856,0.296574
89,1.37969,2.03708
89,0.904906,-0.0329956
89,1.37701,2.03663
89,0.81921,0.278804
89,1.37969,2.03708
89,1.37969,2.03708
89,1.37969,2.03708
89,1.37969,2.03708
89,1.37969,2.03708
89,1.37969,2.03708
89,1.37969,2.03708
89,1.37701,2.03663
89,1.37969,2.03708
89,1.37969,2.03708
89,1.55194,0.319239
89,1.37969,2.03708
89,1.37969,2.03708
89,1.37969,2.03708
89,1.37969,2.03708
89,1.37969,2.03708
89,1.37969,2.03708
89,1.37969,2.03708
89,2.14954,0.431725
89,1.37969,2.03708
89,1.37969,2.03708
89,1.37969,2.03708
89,1.37969,2.03708
89,1.37969,2.03708
89,1.37969,2.03708
89,1.37969,2.03708
89,1.37969,2.03708
89,1.37969,2.03708
89,1.37969,2.03708
89,1.37969,2.03708
89,1.37969,2.03708
89,1.37969,2.03708
89,0.480088,-0.805639
89,1.37969,2.03708
89,1.32809,1.87496
89,1.37701,2.03663
89,1.37969,2.03708
89,1.37969,2.03708
89,1.37969,2.03708
89,1.12373,-0.180369
89,1.37969,2.03708
89,1.67716,-1.57486
90,1.37969,2.03708
90,0.587148,-0.682401
90,1.37969,2.03708
90,1.37969,2.03708
90,1.37969,2.03708
90,1.37969,2.03708
90,1.37969,2.03708
90,1.37969,2.03708
90,1.37969,2.03708
90,1.37969,2.03708
90,1.37969,2.03708
90,1.37969,2.03708
90,1.37969,2.03708
90,1.37969,2.03708
90,1.37969,2.03708
90,1.37969,2.03708
90,1.37969,2.03708
90,1.37969,2.03708
90,1.67425,-1.54346
90,1.37969,2.03708
90,1.37969,2.03708
90,1.37969,2.03708
90,1.07853,-0.43068
90,1.37969,2.03708
90,1.37969,2.03708
90,1.37969,2.03708
90,1.37969,2.03708
90,1.37969,2.03708
90,1.37969,2.03708
90,1.37969,2.03708
90,1.37969,2.03708
90,1.37969,2.03708
90,0.622268,-0.483816
90,0.675176,-0.142354
90,1.37969,2.03708
90,1.93643,-0.630128
90,1.37969,2.03708
90,1.47088,1.50406
90,1.37969,2.03708
90,1.37969,2.03708
90,1.37969,2.03708
90,1.37969,2.03708
90,1.67717,-1.57498
90,1.37969,2.03708
90,1.37969,2.03708
90,1.37969,2.03708
90,1.37969,2.03708
90,1.37969,2.03708
90,1.37969,2.03708
90,1.65001,-1.24808
91,1.37969,2.03708
91,1.37969,2.03708
91,1.37969,2.03708
91,1.37969,2.03708
91,1.37969,2.03708
91,1.37969,2.03708
91,1.37969,2.03708
91,0.682267,-0.098228
91,1.37969,2.03708
91,1.37969,2.03708
91,1.37969,2.03708
91,1.37969,2.03708
91,1.37969,2.03708
91,1.65758,-1.34644
91,1.37969,2.03708
91,1.37969,2.03708
91,1.37969,2.03708
91,0.940513,-0.214744
91,1.37969,2.03708
91,1.37969,2.03708
91,1.37969,2.03708
91,1.37969,2.03708
91,1.37969,2.03708
91,0.751842,0.231743
91,1.37969,2.03708
91,1.37969,2.03708
91,0.854137,0.190453
