update,mean_coopval,count,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
205,0.499592,10000,0,0,0,0,10000,0,0,0,0,0
206,0.499639,10000,0,0,0,0,10000,0,0,0,0,0
207,0.49965,10000,0,0,0,0,10000,0,0,0,0,0
208,0.499633,10000,0,0,0,0,10000,0,0,0,0,0
209,0.499642,10000,0,0,0,0,10000,0,0,0,0,0
210,0.499673,10000,0,0,0,0,10000,0,0,0,0,0
211,0.499621,10000,0,0,0,0,10000,0,0,0,0,0
212,0.499476,10000,0,0,0,0,10000,0,0,0,0,0
213,0.499511,10000,0,0,0,0,10000,0,0,0,0,0
214,0.499477,10000,0,0,0,0,10000,0,0,0,0,0
215,0.499445,10000,0,0,0,0,10000,0,0,0,0,0
216,0.499409,10000,0,0,0,0,10000,0,0,0,0,0
217,0.499368,10000,0,0,0,0,10000,0,0,0,0,0
218,0.499369,10000,0,0,0,0,10000,0,0,0,0,0
219,0.499339,10000,0,0,0,0,10000,0,0,0,0,0
220,0.499299,10000,0,0,0,0,10000,0,0,0,0,0
221,0.499305,10000,0,0,0,0,10000,0,0,0,0,0
222,0.499262,10000,0,0,0,0,10000,0,0,0,0,0
223,0.499285,10000,0,0,0,0,10000,0,0,0,0,0
224,0.499283,10000,0,0,0,0,10000,0,0,0,0,0
225,0.499251,10000,0,0,0,0,10000,0,0,0,0,0
226,0.499261,10000,0,0,0,0,10000,0,0,0,0,0
227,0.499296,10000,0,0,0,0,10000,0,0,0,0,0
228,0.499293,10000,0,0,0,0,10000,0,0,0,0,0
229,0.499281,10000,0,0,0,0,10000,0,0,0,0,0
230,0.499337,10000,0,0,0,0,10000,0,0,0,0,0
231,0.499328,10000,0,0,0,0,10000,0,0,0,0,0
232,0.499293,10000,0,0,0,0,10000,0,0,0,0,0
233,0.499239,10000,0,0,0,0,10000,0,0,0,0,0
234,0.499194,10000,0,0,0,0,10000,0,0,0,0,0
235,0.499165,10000,0,0,0,0,10000,0,0,0,0,0
236,0.499157,10000,0,0,0,0,10000,0,0,0,0,0
237,0.499172,10000,0,0,0,0,10000,0,0,0,0,0
238,0.499156,10000,0,0,0,0,10000,0,0,0,0,0
239,0.49913,10000,0,0,0,0,10000,0,0,0,0,0
240,0.499111,10000,0,0,0,0,10000,0,0,0,0,0
